id,title,description,availability,condition,price,image_link,brand,additional_image_link,product_type,custom_label_0,custom_label_1,custom_label_2
hainaauto-097334660,"Geely 2026 Star Wish 310km Aspiration Edition, Automatic Transmission",2026 · Geely · 2026 Star Wish · 42 km · Beige · automatic · Located in Henan. Stock HA-097334660. Sourced from China with full export support from HainaAuto.,in stock,new,6742.33 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/097334660/col_c0c08e9530a14cda.webp,Geely,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/097334660/col_3b49a16ea9783a59.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/097334660/col_9b787a2d7b20fc90.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/097334660/col_b4ad843c3540bb89.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/097334660/col_f2b0a1637b412b2b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/097334660/col_04644bed921913d3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/097334660/col_ccc27d658c05f562.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/097334660/col_8e7175507edf5232.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/097334660/col_1cb2499502d3a85e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/097334660/col_835e89b447c1d50b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/097334660/col_dd4661841292c6d9.webp",Passenger Cars > Geely > 2026 Star Wish,Passenger Cars,priority_02_passenger_cars,price_under_10000
hainaauto-169534769,BYD 2023 Han EV 605KM Champion Edition Front-Wheel Drive Premium Automatic,"2023 · BYD · 2023 Han EV · 23,750 km · grey · automatic · Located in Anhui. Stock HA-169534769. Sourced from China with full export support from HainaAuto.",in stock,used,8703.90 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/169534769/col_a947b9dc8f924c17.webp,BYD,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/169534769/col_a01e14f4066d36dd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/169534769/col_7355a6043c44f4b6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/169534769/col_cc6d1d529e2571ce.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/169534769/col_51dc7aa1358f06c3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/169534769/col_75d0e9a8662443bf.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/169534769/col_22e5c2c646932e6f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/169534769/col_7945dc58c612450f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/169534769/col_f8d93afe8303ec98.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/169534769/col_0187d132bfff43de.webp",Passenger Cars > BYD > 2023 Han EV,Passenger Cars,priority_02_passenger_cars,price_under_10000
hainaauto-365934881,Lynk & Co 2026 Lynk & Co 07 EM-P 1.5T 126km Long Range Ultra Automatic,"2026 · Lynk · & Co 2026 · 1,250 km · White · automatic · Located in Henan. Stock HA-365934881. Sourced from China with full export support from HainaAuto.",in stock,used,9404.46 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365934881/col_2803d23c1901c8fd.webp,Lynk,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/365934881/col_abb6992e1b036f8a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365934881/col_14218f334535051d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365934881/col_41ed80792fb5a1e3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365934881/col_d9f91cd266c03fed.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365934881/col_284d2eabed1b284e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365934881/col_2a04438860adc7d5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365934881/col_a1b8dfe421fc5347.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365934881/col_a3f37e9d9b45eb5d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365934881/col_9f4be1ddb56ff506.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/365934881/col_95b752c65e46e529.webp",Passenger Cars > Lynk > & Co 2026,Passenger Cars,priority_02_passenger_cars,price_under_10000
hainaauto-662934970,Tesla 2025 Model 3 Rear-Wheel Drive Automatic,"2025 · Tesla · 2025 Model 3 · 20,417 km · Purple · automatic · Located in Hubei. Stock HA-662934970. Sourced from China with full export support from HainaAuto.",in stock,used,12356.82 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/662934970/col_cbbc732933cfc303.webp,Tesla,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/662934970/col_4109e26d60e07311.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/662934970/col_aa791869e073fd1e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/662934970/col_b2994d94d693fe1c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/662934970/col_13bbcb40ed6bdd75.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/662934970/col_81ddcc5de8f62d9e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/662934970/col_f4bf7073172f1c65.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/662934970/col_c32dc47a07175823.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/662934970/col_1a52ca0809001da2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/662934970/col_a9370de9ed991c74.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/662934970/col_bda082275883bc06.webp",Passenger Cars > Tesla > 2025 Model 3,Passenger Cars,priority_02_passenger_cars,price_10000_plus
hainaauto-560135038,Enjoy 2026 S9 Ultra Rear-Wheel Drive 53kWh Automatic,2026 · Enjoy · 2026 S9 Ultra · 583 km · black · automatic · Located in Guangdong. Stock HA-560135038. Sourced from China with full export support from HainaAuto.,in stock,used,18601.81 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/560135038/col_abdb91dd6392216e.webp,Enjoy,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/560135038/col_f2edb324c9fa4b05.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/560135038/col_6d9c350396e02bd7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/560135038/col_4f1e67e76a43eb2e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/560135038/col_55e55d30dbaac1e9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/560135038/col_98b5da76369d18aa.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/560135038/col_2c53042ae4f908c5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/560135038/col_4b71e9288e9ebdab.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/560135038/col_18936ec686d19663.webp",Passenger Cars > Enjoy > 2026 S9 Ultra,Passenger Cars,priority_02_passenger_cars,price_10000_plus
hainaauto-963335111,2025 Nissan Sylphy 1.6 CVT (Continuously Variable Transmission) Automatic,2025 · Nissan · Sylphy 1.6 CVT · 750 km · White · automatic · Located in Henan. Stock HA-963335111. Sourced from China with full export support from HainaAuto.,in stock,used,8003.34 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/963335111/col_d726c4e683900d3f.webp,Nissan,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/963335111/col_8d3373cbd2e16959.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/963335111/col_18e806d9a06f96fd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/963335111/col_0d97a0e9beb8554d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/963335111/col_d872fcbd2fb9133c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/963335111/col_d4b8dbe032f2ebc0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/963335111/col_6321499b862c9837.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/963335111/col_0162198606409d2f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/963335111/col_bdad734c09d62fa6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/963335111/col_6a508d6c2b388baa.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/963335111/col_802f6c200f1ae016.webp",Passenger Cars > Nissan > Sylphy 1.6 CVT,Passenger Cars,priority_02_passenger_cars,price_under_10000
hainaauto-936635180,Geely 2025 Panda MINI 210km/h (Energetic Bear) Automatic Transmission,2025 · Geely · 2025 Panda MINI · 0 km · Beige · automatic · Located in Shanxi. Stock HA-936635180. Sourced from China with full export support from HainaAuto.,in stock,new,5526.36 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/936635180/col_ec243a4c8637b88c.webp,Geely,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/936635180/col_901f36aa10e134da.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/936635180/col_54c503580df3faad.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/936635180/col_1cce1d7f4c046b26.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/936635180/col_ea1e6062d08163c1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/936635180/col_13ed8cb30d0f38ee.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/936635180/col_1876d1d0a485bf30.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/936635180/col_253441dca26d61bf.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/936635180/col_bdea95bca7adbf79.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/936635180/col_1c010ad679fca41f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/936635180/col_b64303f0c77cfa3a.webp",Passenger Cars > Geely > 2025 Panda MINI,Passenger Cars,priority_02_passenger_cars,price_under_10000
hainaauto-027835226,2024 Volvo S90 B5 Inscription Luxury Edition,"2024 · Volvo · S90 B5 Inscription · 7,917 km · black · 8-speed automatic · Located in Jiangsu. Stock HA-027835226. Sourced from China with full export support from HainaAuto.",in stock,used,12206.70 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/027835226/col_21878eca06108c72.webp,Volvo,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/027835226/col_1ecf651b35fc70df.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/027835226/col_d8c6e9a656ff9579.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/027835226/col_ba3c27841ce529bd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/027835226/col_e939ca04510d76ef.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/027835226/col_f14d4c0db844515e.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/027835226/col_e88601a1282340da.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/027835226/col_18315fe30c992c7d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/027835226/col_ff4634555262fa3d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/027835226/col_5cc29c65bac7af5b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/027835226/col_982cdaee6743507e.webp",Passenger Cars > Volvo > S90 B5 Inscription,Passenger Cars,priority_02_passenger_cars,price_10000_plus
hainaauto-551935342,Han L 2025 DM-p All-Wheel Drive LiDAR Flagship Model,2025 · Han · L 2025 DM-p · 333 km · green · automatic · Located in Shaanxi. Stock HA-551935342. Sourced from China with full export support from HainaAuto.,in stock,used,12897.25 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/551935342/col_f4f8546dfe9110c4.webp,Han,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/551935342/col_99de1644bb643524.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/551935342/col_8e8961ea6ccdf729.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/551935342/col_8a827a87dddd3737.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/551935342/col_940bc13c25c5c2ae.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/551935342/col_8201981f1baca7f6.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/551935342/col_cb0ef7fc0253adde.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/551935342/col_c626126de307a150.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/551935342/col_63a5da139477a7f9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/551935342/col_75d0e9a8662443bf.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/551935342/col_22e5c2c646932e6f.webp",Passenger Cars > Han > L 2025 DM-p,Passenger Cars,priority_02_passenger_cars,price_10000_plus
hainaauto-048935417,XPeng 2025 Mona M03 600 Long Range Max Automatic,2025 · XPeng · 2025 Mona M03 · 833 km · Purple · automatic · Located in Jiangsu. Stock HA-048935417. Sourced from China with full export support from HainaAuto.,in stock,used,9514.55 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/048935417/col_5a57e3d614251759.webp,XPeng,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/048935417/col_554a8f29a277a4cd.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/048935417/col_bc50ae59347dc2e1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/048935417/col_3eeb2402991e7317.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/048935417/col_9b6b56127098f5ca.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/048935417/col_ee2e777c8f441c1c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/048935417/col_1a024df89c0a0436.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/048935417/col_d8ad6ef99a987782.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/048935417/col_cba24dde4018e697.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/048935417/col_78d7f2cf2bb642b7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/048935417/col_03ec5f0036ff64b3.webp",Passenger Cars > XPeng > 2025 Mona M03,Passenger Cars,priority_02_passenger_cars,price_under_10000
hainaauto-334635509,Mercedes-Benz S-Class (Imported) 2023 S 400 L 48V 2.5T Business Edition Automatic Transmission,"2023 · Mercedes-Benz · S-Class (Imported) 2023 · 11,667 km · black · automatic · Located in Fujian. Stock HA-334635509. Sourced from China with full export support from HainaAuto.",in stock,used,34824.78 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/334635509/col_01b9dfc0b428fe72.webp,Mercedes-Benz,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/334635509/col_5d9eeac0b5503ca0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/334635509/col_49db74b2d7073d1c.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/334635509/col_0c2ad171371e5aca.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/334635509/col_200c0d2166fb0717.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/334635509/col_7589ac8af3afb293.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/334635509/col_223ea84bf5ceebe9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/334635509/col_05e0435ddc608652.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/334635509/col_349b261741eed4ca.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/334635509/col_7bdacf5ace22bbd3.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/334635509/col_6e33dd89de6d7139.webp",Passenger Cars > Mercedes-Benz > S-Class (Imported) 2023,Passenger Cars,priority_02_passenger_cars,price_10000_plus
hainaauto-836035619,Geely 2026 Emgrand Sedan 1.5L CVT Premium Automatic,2026 · Geely · 2026 Emgrand Sedan · 125 km · black · automatic · Located in Anhui. Stock HA-836035619. Sourced from China with full export support from HainaAuto.,in stock,used,6902.46 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/836035619/col_abcffc86410c54ca.webp,Geely,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/836035619/col_2d09edfc6afdc36d.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/836035619/col_f07d4705a1ecceeb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/836035619/col_f2eb8dd2e5ff86e1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/836035619/col_ce52fdfddec0e332.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/836035619/col_9db26b56c9ccced7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/836035619/col_a247f545495c0c6f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/836035619/col_c5ee4b647b6dfea0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/836035619/col_a03292c21bf271c4.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/836035619/col_2a1f9ebfc1065899.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/836035619/col_c904256736a34968.webp",Passenger Cars > Geely > 2026 Emgrand Sedan,Passenger Cars,priority_02_passenger_cars,price_under_10000
hainaauto-666235713,Volkswagen 2024 Lavida 1.5TSI 300TSI Starry Sky Leading Edition Automatic,"2024 · Volkswagen · 2024 Lavida 1.5TSI · 6,250 km · White · automatic · Located in Anhui. Stock HA-666235713. Sourced from China with full export support from HainaAuto.",in stock,used,7492.93 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/666235713/col_d6002f4e0669fcf2.webp,Volkswagen,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/666235713/col_fafd7e08e2870fca.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/666235713/col_2a8969f16f7b58c7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/666235713/col_7d5bb216f8438bab.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/666235713/col_c5221d4d1b9fccec.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/666235713/col_9e46cff694a24429.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/666235713/col_2392342495bc3661.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/666235713/col_8c14d5e6aed04ad9.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/666235713/col_cb0187fb3b8c137b.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/666235713/col_f6436f9d9aedec61.webp",Passenger Cars > Volkswagen > 2024 Lavida 1.5TSI,Passenger Cars,priority_02_passenger_cars,price_under_10000
hainaauto-759335798,BMW 2024 i3 eDrive 35L Automatic,"2024 · BMW · 2024 i3 eDrive · 2,917 km · White · automatic · Located in Hainan. Stock HA-759335798. Sourced from China with full export support from HainaAuto.",in stock,used,11846.41 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759335798/col_dd5627895ef542ec.webp,BMW,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/759335798/col_3160ada367c5ac48.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759335798/col_b4fe45f689a91b09.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759335798/col_ab1261d5075f5f12.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759335798/col_0f1da75c44b5407f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759335798/col_72033325c4f6c619.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759335798/col_25550dbb650da2eb.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759335798/col_898b6035e2451046.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759335798/col_63e6157b5b4b2b8f.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759335798/col_6c97b776722ebbd7.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/759335798/col_59377db372d765bc.webp",Passenger Cars > BMW > 2024 i3 eDrive,Passenger Cars,priority_02_passenger_cars,price_10000_plus
hainaauto-174335883,Audi 2024 A4L 2.0TFSI 40TFSI Luxury Dynamic Automatic,"2024 · Audi · 2024 A4L 2.0TFSI · 9,167 km · White · automatic · Located in Shandong. Stock HA-174335883. Sourced from China with full export support from HainaAuto.",in stock,used,13007.34 USD,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174335883/col_242b9d33ded40801.webp,Audi,"https://www.nindgeauto.com/api/vehicle-image/hainaauto/174335883/col_c94b95bd730771a2.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174335883/col_07e36caa28470290.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174335883/col_d2889458bba01f7a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174335883/col_3d2209d592c3cf4a.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174335883/col_19ebeee0e59ffc72.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174335883/col_de7083fdca608665.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174335883/col_20ac92c7a6eb9be0.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174335883/col_c129b2d762a305e5.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174335883/col_f67b46414bb83bd1.webp,https://www.nindgeauto.com/api/vehicle-image/hainaauto/174335883/col_ae4ac51b84743216.webp",Passenger Cars > Audi > 2024 A4L 2.0TFSI,Passenger Cars,priority_02_passenger_cars,price_10000_plus
